Time,NodeName,Port,QueueIndex,Length
+2.63e+08ns,host0,0,0,32
+2.63e+08ns,host0,1,0,0
+2.63e+08ns,host1,0,0,0
+2.63e+08ns,host1,1,0,0
+2.63e+08ns,host1,2,0,32
+2.63e+08ns,host2,0,0,0
+2.63e+08ns,host2,1,0,0
+2.63e+08ns,host2,2,0,0
+2.63e+08ns,host2,3,0,32
+2.63e+08ns,host3,0,0,0
+2.63e+08ns,host3,1,0,53
+2.63e+08ns,host3,2,0,0
+2.63e+08ns,host4,0,0,32
+2.63e+08ns,host4,1,0,0
+2.64e+08ns,host0,0,0,31
+2.64e+08ns,host0,1,0,0
+2.64e+08ns,host1,0,0,0
+2.64e+08ns,host1,1,0,0
+2.64e+08ns,host1,2,0,31
+2.64e+08ns,host2,0,0,0
+2.64e+08ns,host2,1,0,0
+2.64e+08ns,host2,2,0,0
+2.64e+08ns,host2,3,0,31
+2.64e+08ns,host3,0,0,0
+2.64e+08ns,host3,1,0,52
+2.64e+08ns,host3,2,0,0
+2.64e+08ns,host4,0,0,31
+2.64e+08ns,host4,1,0,0
+2.65e+08ns,host0,0,0,31
+2.65e+08ns,host0,1,0,0
+2.65e+08ns,host1,0,0,0
+2.65e+08ns,host1,1,0,0
+2.65e+08ns,host1,2,0,31
+2.65e+08ns,host2,0,0,0
+2.65e+08ns,host2,1,0,0
+2.65e+08ns,host2,2,0,0
+2.65e+08ns,host2,3,0,31
+2.65e+08ns,host3,0,0,0
+2.65e+08ns,host3,1,0,53
+2.65e+08ns,host3,2,0,0
+2.65e+08ns,host4,0,0,31
+2.65e+08ns,host4,1,0,0
+2.66e+08ns,host0,0,0,31
+2.66e+08ns,host0,1,0,0
+2.66e+08ns,host1,0,0,0
+2.66e+08ns,host1,1,0,0
+2.66e+08ns,host1,2,0,31
+2.66e+08ns,host2,0,0,0
+2.66e+08ns,host2,1,0,0
+2.66e+08ns,host2,2,0,0
+2.66e+08ns,host2,3,0,31
+2.66e+08ns,host3,0,0,0
+2.66e+08ns,host3,1,0,53
+2.66e+08ns,host3,2,0,0
+2.66e+08ns,host4,0,0,31
+2.66e+08ns,host4,1,0,0
+2.67e+08ns,host0,0,0,31
+2.67e+08ns,host0,1,0,0
+2.67e+08ns,host1,0,0,0
+2.67e+08ns,host1,1,0,0
+2.67e+08ns,host1,2,0,31
+2.67e+08ns,host2,0,0,0
+2.67e+08ns,host2,1,0,0
+2.67e+08ns,host2,2,0,0
+2.67e+08ns,host2,3,0,31
+2.67e+08ns,host3,0,0,0
+2.67e+08ns,host3,1,0,53
+2.67e+08ns,host3,2,0,0
+2.67e+08ns,host4,0,0,31
+2.67e+08ns,host4,1,0,0
+2.68e+08ns,host0,0,0,31
+2.68e+08ns,host0,1,0,0
+2.68e+08ns,host1,0,0,0
+2.68e+08ns,host1,1,0,0
+2.68e+08ns,host1,2,0,31
+2.68e+08ns,host2,0,0,0
+2.68e+08ns,host2,1,0,0
+2.68e+08ns,host2,2,0,0
+2.68e+08ns,host2,3,0,31
+2.68e+08ns,host3,0,0,0
+2.68e+08ns,host3,1,0,53
+2.68e+08ns,host3,2,0,0
+2.68e+08ns,host4,0,0,31
+2.68e+08ns,host4,1,0,0
+2.69e+08ns,host0,0,0,31
+2.69e+08ns,host0,1,0,0
+2.69e+08ns,host1,0,0,0
+2.69e+08ns,host1,1,0,0
+2.69e+08ns,host1,2,0,31
+2.69e+08ns,host2,0,0,0
+2.69e+08ns,host2,1,0,0
+2.69e+08ns,host2,2,0,0
+2.69e+08ns,host2,3,0,31
+2.69e+08ns,host3,0,0,0
+2.69e+08ns,host3,1,0,53
+2.69e+08ns,host3,2,0,0
+2.69e+08ns,host4,0,0,31
+2.69e+08ns,host4,1,0,0
+2.7e+08ns,host0,0,0,33
+2.7e+08ns,host0,1,0,0
+2.7e+08ns,host1,0,0,0
+2.7e+08ns,host1,1,0,0
+2.7e+08ns,host1,2,0,33
+2.7e+08ns,host2,0,0,0
+2.7e+08ns,host2,1,0,0
+2.7e+08ns,host2,2,0,0
+2.7e+08ns,host2,3,0,33
+2.7e+08ns,host3,0,0,0
+2.7e+08ns,host3,1,0,55
+2.7e+08ns,host3,2,0,0
+2.7e+08ns,host4,0,0,33
+2.7e+08ns,host4,1,0,0
+2.71e+08ns,host0,0,0,33
+2.71e+08ns,host0,1,0,0
+2.71e+08ns,host1,0,0,0
+2.71e+08ns,host1,1,0,0
+2.71e+08ns,host1,2,0,33
+2.71e+08ns,host2,0,0,0
+2.71e+08ns,host2,1,0,0
+2.71e+08ns,host2,2,0,0
+2.71e+08ns,host2,3,0,33
+2.71e+08ns,host3,0,0,0
+2.71e+08ns,host3,1,0,55
+2.71e+08ns,host3,2,0,0
+2.71e+08ns,host4,0,0,33
+2.71e+08ns,host4,1,0,0
+2.72e+08ns,host0,0,0,33
+2.72e+08ns,host0,1,0,0
+2.72e+08ns,host1,0,0,0
+2.72e+08ns,host1,1,0,0
+2.72e+08ns,host1,2,0,33
+2.72e+08ns,host2,0,0,0
+2.72e+08ns,host2,1,0,0
+2.72e+08ns,host2,2,0,0
+2.72e+08ns,host2,3,0,33
+2.72e+08ns,host3,0,0,0
+2.72e+08ns,host3,1,0,55
+2.72e+08ns,host3,2,0,0
+2.72e+08ns,host4,0,0,33
+2.72e+08ns,host4,1,0,0
+2.73e+08ns,host0,0,0,33
+2.73e+08ns,host0,1,0,0
+2.73e+08ns,host1,0,0,0
+2.73e+08ns,host1,1,0,0
+2.73e+08ns,host1,2,0,33
+2.73e+08ns,host2,0,0,0
+2.73e+08ns,host2,1,0,0
+2.73e+08ns,host2,2,0,0
+2.73e+08ns,host2,3,0,33
+2.73e+08ns,host3,0,0,0
+2.73e+08ns,host3,1,0,55
+2.73e+08ns,host3,2,0,0
+2.73e+08ns,host4,0,0,33
+2.73e+08ns,host4,1,0,0
+2.74e+08ns,host0,0,0,33
+2.74e+08ns,host0,1,0,0
+2.74e+08ns,host1,0,0,0
+2.74e+08ns,host1,1,0,0
+2.74e+08ns,host1,2,0,33
+2.74e+08ns,host2,0,0,0
+2.74e+08ns,host2,1,0,0
+2.74e+08ns,host2,2,0,0
+2.74e+08ns,host2,3,0,33
+2.74e+08ns,host3,0,0,0
+2.74e+08ns,host3,1,0,55
+2.74e+08ns,host3,2,0,0
+2.74e+08ns,host4,0,0,33
+2.74e+08ns,host4,1,0,0
+2.75e+08ns,host0,0,0,33
+2.75e+08ns,host0,1,0,0
+2.75e+08ns,host1,0,0,0
+2.75e+08ns,host1,1,0,0
+2.75e+08ns,host1,2,0,33
+2.75e+08ns,host2,0,0,0
+2.75e+08ns,host2,1,0,0
+2.75e+08ns,host2,2,0,0
+2.75e+08ns,host2,3,0,33
+2.75e+08ns,host3,0,0,0
+2.75e+08ns,host3,1,0,55
+2.75e+08ns,host3,2,0,0
+2.75e+08ns,host4,0,0,33
+2.75e+08ns,host4,1,0,0
+2.76e+08ns,host0,0,0,32
+2.76e+08ns,host0,1,0,0
+2.76e+08ns,host1,0,0,0
+2.76e+08ns,host1,1,0,0
+2.76e+08ns,host1,2,0,32
+2.76e+08ns,host2,0,0,0
+2.76e+08ns,host2,1,0,0
+2.76e+08ns,host2,2,0,0
+2.76e+08ns,host2,3,0,32
+2.76e+08ns,host3,0,0,0
+2.76e+08ns,host3,1,0,54
+2.76e+08ns,host3,2,0,0
+2.76e+08ns,host4,0,0,32
+2.76e+08ns,host4,1,0,0
+2.77e+08ns,host0,0,0,32
+2.77e+08ns,host0,1,0,0
+2.77e+08ns,host1,0,0,0
+2.77e+08ns,host1,1,0,0
+2.77e+08ns,host1,2,0,32
+2.77e+08ns,host2,0,0,0
+2.77e+08ns,host2,1,0,0
+2.77e+08ns,host2,2,0,0
+2.77e+08ns,host2,3,0,32
+2.77e+08ns,host3,0,0,0
+2.77e+08ns,host3,1,0,55
+2.77e+08ns,host3,2,0,0
+2.77e+08ns,host4,0,0,32
+2.77e+08ns,host4,1,0,0
+2.78e+08ns,host0,0,0,32
+2.78e+08ns,host0,1,0,0
+2.78e+08ns,host1,0,0,0
+2.78e+08ns,host1,1,0,0
+2.78e+08ns,host1,2,0,32
+2.78e+08ns,host2,0,0,0
+2.78e+08ns,host2,1,0,0
+2.78e+08ns,host2,2,0,0
+2.78e+08ns,host2,3,0,32
+2.78e+08ns,host3,0,0,0
+2.78e+08ns,host3,1,0,55
+2.78e+08ns,host3,2,0,0
+2.78e+08ns,host4,0,0,32
+2.78e+08ns,host4,1,0,0
+2.79e+08ns,host0,0,0,32
+2.79e+08ns,host0,1,0,0
+2.79e+08ns,host1,0,0,0
+2.79e+08ns,host1,1,0,0
+2.79e+08ns,host1,2,0,32
+2.79e+08ns,host2,0,0,0
+2.79e+08ns,host2,1,0,0
+2.79e+08ns,host2,2,0,0
+2.79e+08ns,host2,3,0,32
+2.79e+08ns,host3,0,0,0
+2.79e+08ns,host3,1,0,55
+2.79e+08ns,host3,2,0,0
+2.79e+08ns,host4,0,0,32
+2.79e+08ns,host4,1,0,0
+2.8e+08ns,host0,0,0,34
+2.8e+08ns,host0,1,0,0
+2.8e+08ns,host1,0,0,0
+2.8e+08ns,host1,1,0,0
+2.8e+08ns,host1,2,0,34
+2.8e+08ns,host2,0,0,0
+2.8e+08ns,host2,1,0,0
+2.8e+08ns,host2,2,0,0
+2.8e+08ns,host2,3,0,34
+2.8e+08ns,host3,0,0,0
+2.8e+08ns,host3,1,0,57
+2.8e+08ns,host3,2,0,0
+2.8e+08ns,host4,0,0,34
+2.8e+08ns,host4,1,0,0
+2.81e+08ns,host0,0,0,34
+2.81e+08ns,host0,1,0,0
+2.81e+08ns,host1,0,0,0
+2.81e+08ns,host1,1,0,0
+2.81e+08ns,host1,2,0,34
+2.81e+08ns,host2,0,0,0
+2.81e+08ns,host2,1,0,0
+2.81e+08ns,host2,2,0,0
+2.81e+08ns,host2,3,0,34
+2.81e+08ns,host3,0,0,0
+2.81e+08ns,host3,1,0,57
+2.81e+08ns,host3,2,0,0
+2.81e+08ns,host4,0,0,34
+2.81e+08ns,host4,1,0,0
+2.82e+08ns,host0,0,0,34
+2.82e+08ns,host0,1,0,0
+2.82e+08ns,host1,0,0,0
+2.82e+08ns,host1,1,0,0
+2.82e+08ns,host1,2,0,34
+2.82e+08ns,host2,0,0,0
+2.82e+08ns,host2,1,0,0
+2.82e+08ns,host2,2,0,0
+2.82e+08ns,host2,3,0,34
+2.82e+08ns,host3,0,0,0
+2.82e+08ns,host3,1,0,57
+2.82e+08ns,host3,2,0,0
+2.82e+08ns,host4,0,0,34
+2.82e+08ns,host4,1,0,0
+2.83e+08ns,host0,0,0,34
+2.83e+08ns,host0,1,0,0
+2.83e+08ns,host1,0,0,0
+2.83e+08ns,host1,1,0,0
+2.83e+08ns,host1,2,0,34
+2.83e+08ns,host2,0,0,0
+2.83e+08ns,host2,1,0,0
+2.83e+08ns,host2,2,0,0
+2.83e+08ns,host2,3,0,34
+2.83e+08ns,host3,0,0,0
+2.83e+08ns,host3,1,0,57
+2.83e+08ns,host3,2,0,0
+2.83e+08ns,host4,0,0,34
+2.83e+08ns,host4,1,0,0
+2.84e+08ns,host0,0,0,34
+2.84e+08ns,host0,1,0,0
+2.84e+08ns,host1,0,0,0
+2.84e+08ns,host1,1,0,0
+2.84e+08ns,host1,2,0,34
+2.84e+08ns,host2,0,0,0
+2.84e+08ns,host2,1,0,0
+2.84e+08ns,host2,2,0,0
+2.84e+08ns,host2,3,0,34
+2.84e+08ns,host3,0,0,0
+2.84e+08ns,host3,1,0,57
+2.84e+08ns,host3,2,0,0
+2.84e+08ns,host4,0,0,34
+2.84e+08ns,host4,1,0,0
+2.85e+08ns,host0,0,0,34
+2.85e+08ns,host0,1,0,0
+2.85e+08ns,host1,0,0,0
+2.85e+08ns,host1,1,0,0
+2.85e+08ns,host1,2,0,34
+2.85e+08ns,host2,0,0,0
+2.85e+08ns,host2,1,0,0
+2.85e+08ns,host2,2,0,0
+2.85e+08ns,host2,3,0,34
+2.85e+08ns,host3,0,0,0
+2.85e+08ns,host3,1,0,57
+2.85e+08ns,host3,2,0,0
+2.85e+08ns,host4,0,0,34
+2.85e+08ns,host4,1,0,0
+2.86e+08ns,host0,0,0,34
+2.86e+08ns,host0,1,0,0
+2.86e+08ns,host1,0,0,0
+2.86e+08ns,host1,1,0,0
+2.86e+08ns,host1,2,0,34
+2.86e+08ns,host2,0,0,0
+2.86e+08ns,host2,1,0,0
+2.86e+08ns,host2,2,0,0
+2.86e+08ns,host2,3,0,34
+2.86e+08ns,host3,0,0,0
+2.86e+08ns,host3,1,0,57
+2.86e+08ns,host3,2,0,0
+2.86e+08ns,host4,0,0,34
+2.86e+08ns,host4,1,0,0
+2.87e+08ns,host0,0,0,34
+2.87e+08ns,host0,1,0,0
+2.87e+08ns,host1,0,0,0
+2.87e+08ns,host1,1,0,0
+2.87e+08ns,host1,2,0,34
+2.87e+08ns,host2,0,0,0
+2.87e+08ns,host2,1,0,0
+2.87e+08ns,host2,2,0,0
+2.87e+08ns,host2,3,0,34
+2.87e+08ns,host3,0,0,0
+2.87e+08ns,host3,1,0,57
+2.87e+08ns,host3,2,0,0
+2.87e+08ns,host4,0,0,34
+2.87e+08ns,host4,1,0,0
+2.88e+08ns,host0,0,0,33
+2.88e+08ns,host0,1,0,0
+2.88e+08ns,host1,0,0,0
+2.88e+08ns,host1,1,0,0
+2.88e+08ns,host1,2,0,33
+2.88e+08ns,host2,0,0,0
+2.88e+08ns,host2,1,0,0
+2.88e+08ns,host2,2,0,0
+2.88e+08ns,host2,3,0,33
+2.88e+08ns,host3,0,0,0
+2.88e+08ns,host3,1,0,56
+2.88e+08ns,host3,2,0,0
+2.88e+08ns,host4,0,0,33
+2.88e+08ns,host4,1,0,0
+2.89e+08ns,host0,0,0,33
+2.89e+08ns,host0,1,0,0
+2.89e+08ns,host1,0,0,0
+2.89e+08ns,host1,1,0,0
+2.89e+08ns,host1,2,0,33
+2.89e+08ns,host2,0,0,0
+2.89e+08ns,host2,1,0,0
+2.89e+08ns,host2,2,0,0
+2.89e+08ns,host2,3,0,33
+2.89e+08ns,host3,0,0,0
+2.89e+08ns,host3,1,0,57
+2.89e+08ns,host3,2,0,0
+2.89e+08ns,host4,0,0,33
+2.89e+08ns,host4,1,0,0
+2.9e+08ns,host0,0,0,35
+2.9e+08ns,host0,1,0,0
+2.9e+08ns,host1,0,0,0
+2.9e+08ns,host1,1,0,0
+2.9e+08ns,host1,2,0,35
+2.9e+08ns,host2,0,0,0
+2.9e+08ns,host2,1,0,0
+2.9e+08ns,host2,2,0,0
+2.9e+08ns,host2,3,0,35
+2.9e+08ns,host3,0,0,0
+2.9e+08ns,host3,1,0,59
+2.9e+08ns,host3,2,0,0
+2.9e+08ns,host4,0,0,35
+2.9e+08ns,host4,1,0,0
+2.91e+08ns,host0,0,0,35
+2.91e+08ns,host0,1,0,0
+2.91e+08ns,host1,0,0,0
+2.91e+08ns,host1,1,0,0
+2.91e+08ns,host1,2,0,35
+2.91e+08ns,host2,0,0,0
+2.91e+08ns,host2,1,0,0
+2.91e+08ns,host2,2,0,0
+2.91e+08ns,host2,3,0,35
+2.91e+08ns,host3,0,0,0
+2.91e+08ns,host3,1,0,59
+2.91e+08ns,host3,2,0,0
+2.91e+08ns,host4,0,0,35
+2.91e+08ns,host4,1,0,0
+2.92e+08ns,host0,0,0,35
+2.92e+08ns,host0,1,0,0
+2.92e+08ns,host1,0,0,0
+2.92e+08ns,host1,1,0,0
+2.92e+08ns,host1,2,0,35
+2.92e+08ns,host2,0,0,0
+2.92e+08ns,host2,1,0,0
+2.92e+08ns,host2,2,0,0
+2.92e+08ns,host2,3,0,35
+2.92e+08ns,host3,0,0,0
+2.92e+08ns,host3,1,0,59
+2.92e+08ns,host3,2,0,0
+2.92e+08ns,host4,0,0,35
+2.92e+08ns,host4,1,0,0
+2.93e+08ns,host0,0,0,35
+2.93e+08ns,host0,1,0,0
+2.93e+08ns,host1,0,0,0
+2.93e+08ns,host1,1,0,0
+2.93e+08ns,host1,2,0,35
+2.93e+08ns,host2,0,0,0
+2.93e+08ns,host2,1,0,0
+2.93e+08ns,host2,2,0,0
+2.93e+08ns,host2,3,0,35
+2.93e+08ns,host3,0,0,0
+2.93e+08ns,host3,1,0,59
+2.93e+08ns,host3,2,0,0
+2.93e+08ns,host4,0,0,35
+2.93e+08ns,host4,1,0,0
+2.94e+08ns,host0,0,0,35
+2.94e+08ns,host0,1,0,0
+2.94e+08ns,host1,0,0,0
+2.94e+08ns,host1,1,0,0
+2.94e+08ns,host1,2,0,35
+2.94e+08ns,host2,0,0,0
+2.94e+08ns,host2,1,0,0
+2.94e+08ns,host2,2,0,0
+2.94e+08ns,host2,3,0,35
+2.94e+08ns,host3,0,0,0
+2.94e+08ns,host3,1,0,59
+2.94e+08ns,host3,2,0,0
+2.94e+08ns,host4,0,0,35
+2.94e+08ns,host4,1,0,0
+2.95e+08ns,host0,0,0,35
+2.95e+08ns,host0,1,0,0
+2.95e+08ns,host1,0,0,0
+2.95e+08ns,host1,1,0,0
+2.95e+08ns,host1,2,0,35
+2.95e+08ns,host2,0,0,0
+2.95e+08ns,host2,1,0,0
+2.95e+08ns,host2,2,0,0
+2.95e+08ns,host2,3,0,35
+2.95e+08ns,host3,0,0,0
+2.95e+08ns,host3,1,0,59
+2.95e+08ns,host3,2,0,0
+2.95e+08ns,host4,0,0,35
+2.95e+08ns,host4,1,0,0
+2.96e+08ns,host0,0,0,35
+2.96e+08ns,host0,1,0,0
+2.96e+08ns,host1,0,0,0
+2.96e+08ns,host1,1,0,0
+2.96e+08ns,host1,2,0,35
+2.96e+08ns,host2,0,0,0
+2.96e+08ns,host2,1,0,0
+2.96e+08ns,host2,2,0,0
+2.96e+08ns,host2,3,0,35
+2.96e+08ns,host3,0,0,0
+2.96e+08ns,host3,1,0,59
+2.96e+08ns,host3,2,0,0
+2.96e+08ns,host4,0,0,35
+2.96e+08ns,host4,1,0,0
+2.97e+08ns,host0,0,0,35
+2.97e+08ns,host0,1,0,0
+2.97e+08ns,host1,0,0,0
+2.97e+08ns,host1,1,0,0
+2.97e+08ns,host1,2,0,35
+2.97e+08ns,host2,0,0,0
+2.97e+08ns,host2,1,0,0
+2.97e+08ns,host2,2,0,0
+2.97e+08ns,host2,3,0,35
+2.97e+08ns,host3,0,0,0
+2.97e+08ns,host3,1,0,59
+2.97e+08ns,host3,2,0,0
+2.97e+08ns,host4,0,0,35
+2.97e+08ns,host4,1,0,0
+2.98e+08ns,host0,0,0,35
+2.98e+08ns,host0,1,0,0
+2.98e+08ns,host1,0,0,0
+2.98e+08ns,host1,1,0,0
+2.98e+08ns,host1,2,0,35
+2.98e+08ns,host2,0,0,0
+2.98e+08ns,host2,1,0,0
+2.98e+08ns,host2,2,0,0
+2.98e+08ns,host2,3,0,35
+2.98e+08ns,host3,0,0,0
+2.98e+08ns,host3,1,0,59
+2.98e+08ns,host3,2,0,0
+2.98e+08ns,host4,0,0,35
+2.98e+08ns,host4,1,0,0
+2.99e+08ns,host0,0,0,35
+2.99e+08ns,host0,1,0,0
+2.99e+08ns,host1,0,0,0
+2.99e+08ns,host1,1,0,0
+2.99e+08ns,host1,2,0,35
+2.99e+08ns,host2,0,0,0
+2.99e+08ns,host2,1,0,0
+2.99e+08ns,host2,2,0,0
+2.99e+08ns,host2,3,0,35
+2.99e+08ns,host3,0,0,0
+2.99e+08ns,host3,1,0,59
+2.99e+08ns,host3,2,0,0
+2.99e+08ns,host4,0,0,35
+2.99e+08ns,host4,1,0,0
+3e+08ns,host0,0,0,36
+3e+08ns,host0,1,0,0
+3e+08ns,host1,0,0,0
+3e+08ns,host1,1,0,0
+3e+08ns,host1,2,0,36
+3e+08ns,host2,0,0,0
+3e+08ns,host2,1,0,0
+3e+08ns,host2,2,0,0
+3e+08ns,host2,3,0,36
+3e+08ns,host3,0,0,0
+3e+08ns,host3,1,0,60
+3e+08ns,host3,2,0,0
+3e+08ns,host4,0,0,36
+3e+08ns,host4,1,0,0
+3.01e+08ns,host0,0,0,36
+3.01e+08ns,host0,1,0,0
+3.01e+08ns,host1,0,0,0
+3.01e+08ns,host1,1,0,0
+3.01e+08ns,host1,2,0,36
+3.01e+08ns,host2,0,0,0
+3.01e+08ns,host2,1,0,0
+3.01e+08ns,host2,2,0,0
+3.01e+08ns,host2,3,0,36
+3.01e+08ns,host3,0,0,0
+3.01e+08ns,host3,1,0,61
+3.01e+08ns,host3,2,0,0
+3.01e+08ns,host4,0,0,36
+3.01e+08ns,host4,1,0,0
+3.02e+08ns,host0,0,0,36
+3.02e+08ns,host0,1,0,0
+3.02e+08ns,host1,0,0,0
+3.02e+08ns,host1,1,0,0
+3.02e+08ns,host1,2,0,36
+3.02e+08ns,host2,0,0,0
+3.02e+08ns,host2,1,0,0
+3.02e+08ns,host2,2,0,0
+3.02e+08ns,host2,3,0,36
+3.02e+08ns,host3,0,0,0
+3.02e+08ns,host3,1,0,61
+3.02e+08ns,host3,2,0,0
+3.02e+08ns,host4,0,0,36
+3.02e+08ns,host4,1,0,0
+3.03e+08ns,host0,0,0,36
+3.03e+08ns,host0,1,0,0
+3.03e+08ns,host1,0,0,0
+3.03e+08ns,host1,1,0,0
+3.03e+08ns,host1,2,0,36
+3.03e+08ns,host2,0,0,0
+3.03e+08ns,host2,1,0,0
+3.03e+08ns,host2,2,0,0
+3.03e+08ns,host2,3,0,36
+3.03e+08ns,host3,0,0,0
+3.03e+08ns,host3,1,0,61
+3.03e+08ns,host3,2,0,0
+3.03e+08ns,host4,0,0,36
+3.03e+08ns,host4,1,0,0
+3.04e+08ns,host0,0,0,36
+3.04e+08ns,host0,1,0,0
+3.04e+08ns,host1,0,0,0
+3.04e+08ns,host1,1,0,0
+3.04e+08ns,host1,2,0,36
+3.04e+08ns,host2,0,0,0
+3.04e+08ns,host2,1,0,0
+3.04e+08ns,host2,2,0,0
+3.04e+08ns,host2,3,0,36
+3.04e+08ns,host3,0,0,0
+3.04e+08ns,host3,1,0,61
+3.04e+08ns,host3,2,0,0
+3.04e+08ns,host4,0,0,36
+3.04e+08ns,host4,1,0,0
+3.05e+08ns,host0,0,0,36
+3.05e+08ns,host0,1,0,0
+3.05e+08ns,host1,0,0,0
+3.05e+08ns,host1,1,0,0
+3.05e+08ns,host1,2,0,36
+3.05e+08ns,host2,0,0,0
+3.05e+08ns,host2,1,0,0
+3.05e+08ns,host2,2,0,0
+3.05e+08ns,host2,3,0,36
+3.05e+08ns,host3,0,0,0
+3.05e+08ns,host3,1,0,61
+3.05e+08ns,host3,2,0,0
+3.05e+08ns,host4,0,0,36
+3.05e+08ns,host4,1,0,0
+3.06e+08ns,host0,0,0,36
+3.06e+08ns,host0,1,0,0
+3.06e+08ns,host1,0,0,0
+3.06e+08ns,host1,1,0,0
+3.06e+08ns,host1,2,0,36
+3.06e+08ns,host2,0,0,0
+3.06e+08ns,host2,1,0,0
+3.06e+08ns,host2,2,0,0
+3.06e+08ns,host2,3,0,36
+3.06e+08ns,host3,0,0,0
+3.06e+08ns,host3,1,0,61
+3.06e+08ns,host3,2,0,0
+3.06e+08ns,host4,0,0,36
+3.06e+08ns,host4,1,0,0
+3.07e+08ns,host0,0,0,36
+3.07e+08ns,host0,1,0,0
+3.07e+08ns,host1,0,0,0
+3.07e+08ns,host1,1,0,0
+3.07e+08ns,host1,2,0,36
+3.07e+08ns,host2,0,0,0
+3.07e+08ns,host2,1,0,0
+3.07e+08ns,host2,2,0,0
+3.07e+08ns,host2,3,0,36
+3.07e+08ns,host3,0,0,0
+3.07e+08ns,host3,1,0,61
+3.07e+08ns,host3,2,0,0
+3.07e+08ns,host4,0,0,36
+3.07e+08ns,host4,1,0,0
+3.08e+08ns,host0,0,0,36
+3.08e+08ns,host0,1,0,0
+3.08e+08ns,host1,0,0,0
+3.08e+08ns,host1,1,0,0
+3.08e+08ns,host1,2,0,36
+3.08e+08ns,host2,0,0,0
+3.08e+08ns,host2,1,0,0
+3.08e+08ns,host2,2,0,0
+3.08e+08ns,host2,3,0,36
+3.08e+08ns,host3,0,0,0
+3.08e+08ns,host3,1,0,61
+3.08e+08ns,host3,2,0,0
+3.08e+08ns,host4,0,0,36
+3.08e+08ns,host4,1,0,0
+3.09e+08ns,host0,0,0,36
+3.09e+08ns,host0,1,0,0
+3.09e+08ns,host1,0,0,0
+3.09e+08ns,host1,1,0,0
+3.09e+08ns,host1,2,0,36
+3.09e+08ns,host2,0,0,0
+3.09e+08ns,host2,1,0,0
+3.09e+08ns,host2,2,0,0
+3.09e+08ns,host2,3,0,36
+3.09e+08ns,host3,0,0,0
+3.09e+08ns,host3,1,0,61
+3.09e+08ns,host3,2,0,0
+3.09e+08ns,host4,0,0,36
+3.09e+08ns,host4,1,0,0
+3.1e+08ns,host0,0,0,38
+3.1e+08ns,host0,1,0,0
+3.1e+08ns,host1,0,0,0
+3.1e+08ns,host1,1,0,0
+3.1e+08ns,host1,2,0,38
+3.1e+08ns,host2,0,0,0
+3.1e+08ns,host2,1,0,0
+3.1e+08ns,host2,2,0,0
+3.1e+08ns,host2,3,0,38
+3.1e+08ns,host3,0,0,0
+3.1e+08ns,host3,1,0,63
+3.1e+08ns,host3,2,0,0
+3.1e+08ns,host4,0,0,38
+3.1e+08ns,host4,1,0,0
+3.11e+08ns,host0,0,0,38
+3.11e+08ns,host0,1,0,0
+3.11e+08ns,host1,0,0,0
+3.11e+08ns,host1,1,0,0
+3.11e+08ns,host1,2,0,38
+3.11e+08ns,host2,0,0,0
+3.11e+08ns,host2,1,0,0
+3.11e+08ns,host2,2,0,0
+3.11e+08ns,host2,3,0,38
+3.11e+08ns,host3,0,0,0
+3.11e+08ns,host3,1,0,63
+3.11e+08ns,host3,2,0,0
+3.11e+08ns,host4,0,0,38
+3.11e+08ns,host4,1,0,0
+3.12e+08ns,host0,0,0,37
+3.12e+08ns,host0,1,0,0
+3.12e+08ns,host1,0,0,0
+3.12e+08ns,host1,1,0,0
+3.12e+08ns,host1,2,0,37
+3.12e+08ns,host2,0,0,0
+3.12e+08ns,host2,1,0,0
+3.12e+08ns,host2,2,0,0
+3.12e+08ns,host2,3,0,37
+3.12e+08ns,host3,0,0,0
+3.12e+08ns,host3,1,0,62
+3.12e+08ns,host3,2,0,0
+3.12e+08ns,host4,0,0,37
+3.12e+08ns,host4,1,0,0
+3.13e+08ns,host0,0,0,37
+3.13e+08ns,host0,1,0,0
+3.13e+08ns,host1,0,0,0
+3.13e+08ns,host1,1,0,0
+3.13e+08ns,host1,2,0,37
+3.13e+08ns,host2,0,0,0
+3.13e+08ns,host2,1,0,0
+3.13e+08ns,host2,2,0,0
+3.13e+08ns,host2,3,0,37
+3.13e+08ns,host3,0,0,0
+3.13e+08ns,host3,1,0,63
+3.13e+08ns,host3,2,0,0
+3.13e+08ns,host4,0,0,37
+3.13e+08ns,host4,1,0,0
+3.14e+08ns,host0,0,0,37
+3.14e+08ns,host0,1,0,0
+3.14e+08ns,host1,0,0,0
+3.14e+08ns,host1,1,0,0
+3.14e+08ns,host1,2,0,37
+3.14e+08ns,host2,0,0,0
+3.14e+08ns,host2,1,0,0
+3.14e+08ns,host2,2,0,0
+3.14e+08ns,host2,3,0,37
+3.14e+08ns,host3,0,0,0
+3.14e+08ns,host3,1,0,63
+3.14e+08ns,host3,2,0,0
+3.14e+08ns,host4,0,0,37
+3.14e+08ns,host4,1,0,0
+3.15e+08ns,host0,0,0,37
+3.15e+08ns,host0,1,0,0
+3.15e+08ns,host1,0,0,0
+3.15e+08ns,host1,1,0,0
+3.15e+08ns,host1,2,0,37
+3.15e+08ns,host2,0,0,0
+3.15e+08ns,host2,1,0,0
+3.15e+08ns,host2,2,0,0
+3.15e+08ns,host2,3,0,37
